CustomerID,FirstName,LastName,Email,Phone,City,State,Region,BirthYear,Gender,JoinDate,CustomerSegment,LoyaltyTier,ShoppingProfile,IsActive
1541,Rebecca,Scott,rebecca.scott.1541@outlook.com,(846) 535-6668,Denver,CO,West,2005,Female,2025-05-07,Consumer,Bronze,Occasional,Yes
1542,Emma,Sanchez,emma.sanchez.1542@icloud.com,(224) 255-2396,Boston,MA,Northeast,1948,Female,2024-03-24,Consumer,Silver,Occasional,Yes
1543,Elizabeth,Robinson,elizabeth.robinson.1543@outlook.com,(781) 952-7999,New York,NY,Northeast,1957,Female,2023-12-26,Small Business,Silver,VIP,Yes
1544,Mary,Taylor,mary.taylor.1544@yahoo.com,(519) 590-1753,Denver,CO,West,1993,Female,2025-06-10,Consumer,Silver,Occasional,No
1545,Barbara,Martinez,barbara.martinez.1545@gmail.com,(309) 836-2443,Phoenix,AZ,West,1969,Female,2024-09-06,Enterprise,Gold,Frequent,Yes
1546,Emily,Wilson,emily.wilson.1546@icloud.com,(285) 702-7714,Portland,OR,West,1967,Female,2024-04-26,Consumer,Bronze,Regular,Yes
1547,Lisa,Miller,lisa.miller.1547@gmail.com,(721) 601-7853,Columbus,OH,Midwest,1970,Female,2024-01-11,Small Business,Silver,Regular,Yes
1548,Nancy,Sanchez,nancy.sanchez.1548@icloud.com,(758) 652-9366,San Francisco,CA,West,2001,Female,2026-06-26,Consumer,Bronze,Regular,Yes
1549,Stephanie,Jackson,stephanie.jackson.1549@gmail.com,(622) 311-9360,Charlotte,NC,South,1958,Female,2026-08-01,Consumer,Bronze,Regular,Yes
1550,Christopher,Martinez,christopher.martinez.1550@icloud.com,(956) 971-7199,Providence,RI,Northeast,1948,Male,2024-09-21,Small Business,Silver,Occasional,Yes
1551,David,Garcia,david.garcia.1551@protonmail.com,(376) 217-7548,Orlando,FL,South,1955,Male,2024-12-30,Small Business,Silver,Regular,Yes
1552,Karen,Garcia,karen.garcia.1552@protonmail.com,(350) 674-5080,San Diego,CA,West,1979,Female,2024-02-05,Consumer,Silver,Regular,Yes
1553,Joseph,Martin,joseph.martin.1553@protonmail.com,(483) 800-7877,Houston,TX,South,1991,Male,2024-01-02,Consumer,Gold,Occasional,Yes
1554,Ryan,Taylor,ryan.taylor.1554@outlook.com,(579) 518-4212,Los Angeles,CA,West,1947,Prefer not to say,2023-07-26,Consumer,Bronze,Occasional,Yes
1555,Christina,Lopez,christina.lopez.1555@protonmail.com,(634) 204-4927,Atlanta,GA,South,1984,Female,2024-09-28,Consumer,Bronze,Regular,Yes
1556,Megan,Allen,megan.allen.1556@protonmail.com,(806) 837-1810,Atlanta,GA,South,1951,Female,2024-02-17,Consumer,Bronze,Regular,Yes
1557,Robert,Smith,robert.smith.1557@icloud.com,(980) 867-7798,Richmond,VA,South,1992,Male,2025-10-13,Small Business,Bronze,Occasional,Yes
1558,Brandon,Harris,brandon.harris.1558@protonmail.com,(464) 300-5667,San Francisco,CA,West,1993,Male,2026-06-17,Small Business,Gold,VIP,Yes
1559,Jacob,King,jacob.king.1559@yahoo.com,(428) 545-9685,Miami,FL,South,1958,Male,2023-06-07,Small Business,Silver,VIP,Yes
1560,Emily,Hernandez,emily.hernandez.1560@gmail.com,(932) 432-8666,St. Louis,MO,Midwest,1994,Female,2023-10-09,Consumer,Bronze,Regular,Yes
1561,Margaret,Johnson,margaret.johnson.1561@protonmail.com,(976) 802-7294,Detroit,MI,Midwest,1953,Female,2023-11-13,Small Business,Bronze,Frequent,Yes
1562,Michael,Wright,michael.wright.1562@gmail.com,(386) 493-9962,Miami,FL,South,1980,Male,2025-05-08,Small Business,Bronze,Frequent,Yes
1563,Kevin,White,kevin.white.1563@yahoo.com,(398) 986-3211,Las Vegas,NV,West,1955,Male,2023-01-31,Small Business,Bronze,Regular,Yes
1564,Barbara,Hernandez,barbara.hernandez.1564@icloud.com,(764) 560-8469,San Diego,CA,West,1983,Female,2025-02-26,Consumer,Bronze,Regular,Yes
1565,James,Harris,james.harris.1565@yahoo.com,(913) 966-3327,Denver,CO,West,1960,Male,2023-08-31,Consumer,Silver,Regular,Yes
1566,Linda,Clark,linda.clark.1566@gmail.com,(864) 735-5227,San Francisco,CA,West,1958,Female,2023-01-20,Consumer,Bronze,Occasional,No
1567,Emma,Wilson,emma.wilson.1567@yahoo.com,(715) 267-4610,Detroit,MI,Midwest,1953,Female,2026-03-29,Consumer,Gold,Occasional,Yes
1568,Linda,Ramirez,linda.ramirez.1568@yahoo.com,(272) 586-8803,Detroit,MI,Midwest,1947,Female,2024-04-13,Small Business,Bronze,Occasional,Yes
1569,Edward,Scott,edward.scott.1569@protonmail.com,(537) 438-6076,Portland,OR,West,1987,Male,2024-04-18,Consumer,Silver,Frequent,Yes
1570,Lisa,Johnson,lisa.johnson.1570@protonmail.com,(634) 325-6243,Portland,OR,West,1976,Female,2023-11-15,Small Business,Bronze,Regular,Yes
1571,Daniel,Davis,daniel.davis.1571@outlook.com,(806) 581-9155,New York,NY,Northeast,1996,Male,2024-11-05,Small Business,Gold,Occasional,Yes
1572,Sarah,Martinez,sarah.martinez.1572@icloud.com,(219) 357-5843,Atlanta,GA,South,1955,Female,2025-08-03,Small Business,Silver,Occasional,Yes
1573,Megan,White,megan.white.1573@gmail.com,(227) 671-4335,Phoenix,AZ,West,1967,Female,2023-03-17,Small Business,Bronze,Occasional,Yes
1574,Michael,White,michael.white.1574@gmail.com,(421) 300-8973,Houston,TX,South,1993,Male,2026-08-06,Small Business,Bronze,Occasional,Yes
1575,Linda,Johnson,linda.johnson.1575@icloud.com,(887) 385-7280,Las Vegas,NV,West,1977,Nonbinary,2024-09-09,Consumer,Bronze,Frequent,Yes
1576,Daniel,Taylor,daniel.taylor.1576@protonmail.com,(728) 507-1748,Phoenix,AZ,West,2002,Male,2023-10-30,Consumer,Bronze,Regular,Yes
1577,Elizabeth,Smith,elizabeth.smith.1577@outlook.com,(546) 413-9986,Orlando,FL,South,2000,Female,2023-05-19,Consumer,Bronze,Frequent,No
1578,Margaret,Rodriguez,margaret.rodriguez.1578@gmail.com,(616) 887-1494,Nashville,TN,South,1998,Female,2025-10-29,Consumer,Bronze,Regular,Yes
1579,Nathan,King,nathan.king.1579@gmail.com,(555) 226-9598,Seattle,WA,West,1994,Male,2025-01-28,Consumer,Silver,Occasional,No
1580,David,Walker,david.walker.1580@icloud.com,(463) 995-1144,Orlando,FL,South,1983,Male,2024-11-01,Small Business,Gold,Frequent,Yes
1581,Paul,Lee,paul.lee.1581@yahoo.com,(460) 362-8148,Atlanta,GA,South,1976,Male,2025-08-06,Small Business,Bronze,Regular,Yes
1582,Justin,Johnson,justin.johnson.1582@outlook.com,(666) 946-4379,Houston,TX,South,2000,Male,2024-03-06,Consumer,Bronze,Regular,Yes
1583,William,Martinez,william.martinez.1583@icloud.com,(821) 323-9057,Charlotte,NC,South,1986,Male,2025-01-29,Small Business,Silver,Frequent,Yes
1584,Rebecca,Jackson,rebecca.jackson.1584@outlook.com,(233) 583-3879,Providence,RI,Northeast,1970,Female,2026-02-05,Consumer,Bronze,Regular,No
1585,Brian,Smith,brian.smith.1585@gmail.com,(297) 472-4020,Nashville,TN,South,1981,Male,2025-04-26,Consumer,Gold,Frequent,Yes
1586,Olivia,Jones,olivia.jones.1586@gmail.com,(609) 398-8301,Boston,MA,Northeast,2003,Female,2023-02-09,Small Business,Bronze,Occasional,No
1587,Lisa,Smith,lisa.smith.1587@yahoo.com,(486) 585-4667,Portland,OR,West,1998,Female,2025-04-26,Consumer,Bronze,Regular,Yes
1588,Donald,Hernandez,donald.hernandez.1588@protonmail.com,(233) 959-7515,St. Louis,MO,Midwest,1945,Male,2026-02-11,Consumer,Bronze,Regular,Yes
1589,Patricia,Hernandez,patricia.hernandez.1589@outlook.com,(976) 705-3952,Denver,CO,West,1959,Female,2026-05-23,Consumer,Silver,Occasional,Yes
1590,Sophia,Torres,sophia.torres.1590@icloud.com,(260) 328-8052,Hartford,CT,Northeast,1994,Female,2024-09-03,Consumer,Silver,Regular,Yes
1591,Lauren,Perez,lauren.perez.1591@protonmail.com,(700) 471-7121,Las Vegas,NV,West,1967,Female,2024-09-14,Small Business,Bronze,VIP,Yes
1592,Joshua,Wright,joshua.wright.1592@gmail.com,(373) 245-9939,Atlanta,GA,South,1993,Male,2025-01-14,Consumer,Bronze,Regular,Yes
1593,Michael,Torres,michael.torres.1593@yahoo.com,(443) 834-1533,San Francisco,CA,West,2002,Male,2023-06-09,Consumer,Bronze,Regular,Yes
1594,Nathan,Williams,nathan.williams.1594@gmail.com,(371) 450-6857,Columbus,OH,Midwest,1960,Male,2024-01-30,Small Business,Bronze,Occasional,Yes
1595,Nancy,Perez,nancy.perez.1595@gmail.com,(431) 614-9262,Atlanta,GA,South,1966,Female,2024-04-08,Consumer,Gold,Occasional,Yes
1596,Christopher,Wilson,christopher.wilson.1596@protonmail.com,(636) 335-1118,Cleveland,OH,Midwest,1970,Male,2024-05-19,Consumer,Bronze,Frequent,Yes
1597,Melissa,Wright,melissa.wright.1597@outlook.com,(793) 258-8279,Seattle,WA,West,1993,Female,2024-07-05,Consumer,Silver,Occasional,Yes
1598,Anthony,Lee,anthony.lee.1598@gmail.com,(692) 670-6062,San Francisco,CA,West,1976,Male,2024-05-12,Enterprise,Bronze,Regular,Yes
1599,Jennifer,Smith,jennifer.smith.1599@gmail.com,(800) 335-3962,Houston,TX,South,1966,Female,2025-07-06,Consumer,Bronze,Regular,Yes
1600,Jessica,Miller,jessica.miller.1600@icloud.com,(526) 354-9334,Dallas,TX,South,1999,Female,2025-05-17,Small Business,Bronze,VIP,Yes
1601,Betty,Miller,betty.miller.1601@outlook.com,(227) 204-3594,San Francisco,CA,West,1952,Female,2025-05-21,Consumer,Gold,Regular,Yes
1602,Brandon,Moore,brandon.moore.1602@outlook.com,(539) 563-1162,Nashville,TN,South,1949,Male,2023-08-05,Consumer,Bronze,Regular,Yes
1603,Megan,Rodriguez,megan.rodriguez.1603@icloud.com,(805) 672-3288,New York,NY,Northeast,1978,Female,2023-04-12,Consumer,Silver,Frequent,Yes
1604,David,White,david.white.1604@yahoo.com,(843) 891-6264,Indianapolis,IN,Midwest,1977,Male,2023-07-11,Small Business,Bronze,Regular,Yes
1605,Michael,Nguyen,michael.nguyen.1605@icloud.com,(788) 403-4423,Atlanta,GA,South,1947,Male,2025-10-05,Consumer,Bronze,Regular,Yes
1606,Brian,Nguyen,brian.nguyen.1606@yahoo.com,(678) 933-9894,Phoenix,AZ,West,2005,Male,2026-06-18,Consumer,Bronze,Occasional,Yes
1607,Thomas,Brown,thomas.brown.1607@outlook.com,(956) 754-3814,Denver,CO,West,1992,Male,2025-01-05,Consumer,Silver,Regular,No
1608,Margaret,Walker,margaret.walker.1608@protonmail.com,(997) 372-6937,Philadelphia,PA,Northeast,1975,Female,2025-03-25,Consumer,Bronze,Occasional,Yes
1609,Rebecca,Lee,rebecca.lee.1609@yahoo.com,(208) 973-2741,Detroit,MI,Midwest,1955,Female,2026-02-11,Small Business,Bronze,Occasional,Yes
1610,Christina,Sanchez,christina.sanchez.1610@outlook.com,(861) 213-2485,Pittsburgh,PA,Northeast,1982,Female,2024-01-22,Consumer,Bronze,Frequent,Yes
1611,Barbara,Thomas,barbara.thomas.1611@protonmail.com,(919) 870-7840,San Diego,CA,West,1945,Female,2026-05-01,Consumer,Bronze,Frequent,Yes
1612,Donald,Williams,donald.williams.1612@protonmail.com,(569) 640-4181,Hartford,CT,Northeast,1997,Male,2024-12-02,Consumer,Gold,Frequent,Yes
1613,Karen,Williams,karen.williams.1613@yahoo.com,(981) 405-9826,Buffalo,NY,Northeast,1981,Female,2023-06-22,Consumer,Bronze,Occasional,Yes
1614,Karen,Robinson,karen.robinson.1614@protonmail.com,(347) 672-8960,Buffalo,NY,Northeast,1971,Female,2023-04-06,Consumer,Bronze,VIP,Yes
1615,Sarah,Sanchez,sarah.sanchez.1615@yahoo.com,(423) 925-9613,Hartford,CT,Northeast,2000,Female,2025-06-11,Small Business,Bronze,Occasional,Yes
1616,Mary,Torres,mary.torres.1616@outlook.com,(428) 889-2823,Richmond,VA,South,1973,Female,2023-07-04,Consumer,Bronze,Frequent,Yes
1617,Richard,Clark,richard.clark.1617@outlook.com,(932) 301-7374,Pittsburgh,PA,Northeast,1964,Male,2025-06-10,Consumer,Bronze,Occasional,Yes
1618,Christopher,Davis,christopher.davis.1618@icloud.com,(970) 232-7913,Seattle,WA,West,1978,Male,2025-03-06,Consumer,Bronze,Regular,Yes
1619,Sarah,Hill,sarah.hill.1619@yahoo.com,(302) 723-8231,Atlanta,GA,South,1975,Female,2023-05-23,Small Business,Gold,Occasional,Yes
1620,Emma,Young,emma.young.1620@protonmail.com,(424) 655-6040,Cleveland,OH,Midwest,2001,Female,2023-03-26,Consumer,Silver,Occasional,Yes
1621,Rebecca,Young,rebecca.young.1621@protonmail.com,(461) 659-1176,Pittsburgh,PA,Northeast,1977,Female,2024-02-07,Consumer,Silver,Frequent,Yes
1622,Jason,Wright,jason.wright.1622@yahoo.com,(904) 678-3833,Dallas,TX,South,1980,Male,2025-05-06,Consumer,Silver,Regular,Yes
1623,Nicole,Moore,nicole.moore.1623@yahoo.com,(840) 520-8892,Boston,MA,Northeast,1959,Female,2024-11-25,Enterprise,Bronze,Regular,Yes
1624,Jennifer,Sanchez,jennifer.sanchez.1624@protonmail.com,(999) 425-8814,Cleveland,OH,Midwest,1998,Female,2023-02-02,Consumer,Bronze,Frequent,Yes
1625,Margaret,Brown,margaret.brown.1625@protonmail.com,(468) 482-4477,Orlando,FL,South,1977,Female,2025-07-22,Small Business,Bronze,VIP,Yes
1626,Betty,Garcia,betty.garcia.1626@icloud.com,(678) 334-7352,Richmond,VA,South,2001,Female,2024-12-20,Small Business,Gold,Regular,Yes
1627,Abigail,Jones,abigail.jones.1627@protonmail.com,(784) 234-1979,Houston,TX,South,1997,Female,2025-02-02,Small Business,Bronze,Regular,Yes
1628,Nicole,Hernandez,nicole.hernandez.1628@protonmail.com,(594) 220-5752,Detroit,MI,Midwest,1947,Female,2024-11-16,Consumer,Bronze,Regular,No
1629,Rebecca,Ramirez,rebecca.ramirez.1629@protonmail.com,(451) 416-1443,Boston,MA,Northeast,2003,Female,2024-06-30,Consumer,Bronze,Regular,Yes
1630,Steven,Wilson,steven.wilson.1630@outlook.com,(952) 387-7891,Hartford,CT,Northeast,1980,Male,2023-09-04,Consumer,Silver,Frequent,Yes
1631,Nathan,Torres,nathan.torres.1631@icloud.com,(536) 423-9231,Detroit,MI,Midwest,1977,Male,2025-07-14,Consumer,Silver,Regular,Yes
1632,Ryan,Williams,ryan.williams.1632@protonmail.com,(715) 974-8890,Dallas,TX,South,1989,Male,2023-12-13,Consumer,Bronze,Regular,No
1633,Emma,Lee,emma.lee.1633@outlook.com,(320) 911-8461,Denver,CO,West,1964,Female,2026-07-28,Small Business,Silver,Regular,Yes
1634,Kevin,Ramirez,kevin.ramirez.1634@outlook.com,(391) 262-2142,San Diego,CA,West,1946,Male,2025-06-25,Consumer,Bronze,Regular,Yes
1635,Abigail,Smith,abigail.smith.1635@protonmail.com,(749) 363-9036,Nashville,TN,South,1950,Female,2026-06-14,Small Business,Bronze,Regular,Yes
1636,Nicole,Lee,nicole.lee.1636@gmail.com,(746) 633-6045,Seattle,WA,West,1974,Female,2023-07-05,Small Business,Bronze,Regular,Yes
1637,Melissa,Jackson,melissa.jackson.1637@outlook.com,(534) 509-1315,Buffalo,NY,Northeast,2001,Female,2024-04-25,Consumer,Bronze,Occasional,Yes
1638,Melissa,Flores,melissa.flores.1638@protonmail.com,(649) 394-1032,Las Vegas,NV,West,1949,Female,2024-01-03,Consumer,Bronze,Regular,Yes
1639,Linda,Hernandez,linda.hernandez.1639@gmail.com,(914) 350-2234,Portland,OR,West,1987,Prefer not to say,2024-07-23,Consumer,Gold,Frequent,Yes
1640,Mark,Walker,mark.walker.1640@gmail.com,(551) 860-9645,Atlanta,GA,South,1962,Male,2026-08-05,Consumer,Bronze,Regular,Yes
1641,Brandon,Brown,brandon.brown.1641@protonmail.com,(295) 536-1024,Pittsburgh,PA,Northeast,2002,Male,2023-10-18,Small Business,Bronze,Frequent,Yes
1642,Patricia,Davis,patricia.davis.1642@gmail.com,(725) 844-9837,Nashville,TN,South,2001,Female,2025-07-02,Consumer,Bronze,Occasional,Yes
1643,Justin,Jones,justin.jones.1643@yahoo.com,(506) 739-6345,Orlando,FL,South,1980,Male,2025-04-29,Consumer,Bronze,Occasional,Yes
1644,Emma,Johnson,emma.johnson.1644@gmail.com,(629) 752-1035,Miami,FL,South,1985,Female,2025-08-14,Enterprise,Bronze,Occasional,Yes
1645,Michael,Hill,michael.hill.1645@gmail.com,(770) 233-9689,Phoenix,AZ,West,1970,Male,2025-08-25,Small Business,Bronze,Regular,Yes
1646,Stephanie,Davis,stephanie.davis.1646@yahoo.com,(809) 590-4012,Nashville,TN,South,1962,Female,2024-06-25,Enterprise,Bronze,Occasional,Yes
1647,Ashley,Young,ashley.young.1647@outlook.com,(505) 366-7126,San Diego,CA,West,1996,Female,2024-08-27,Consumer,Silver,Regular,Yes
1648,Brian,Garcia,brian.garcia.1648@yahoo.com,(783) 662-7636,San Francisco,CA,West,1945,Male,2024-05-24,Enterprise,Bronze,Occasional,Yes
1649,Robert,Thomas,robert.thomas.1649@outlook.com,(983) 906-6051,St. Louis,MO,Midwest,1960,Male,2024-08-24,Consumer,Gold,Regular,Yes
1650,Nicole,Ramirez,nicole.ramirez.1650@gmail.com,(448) 609-5456,Charlotte,NC,South,1994,Female,2025-01-22,Consumer,Silver,Frequent,Yes
1651,Kevin,Martinez,kevin.martinez.1651@icloud.com,(620) 355-4237,Newark,NJ,Northeast,1962,Male,2025-01-26,Enterprise,Bronze,Frequent,No
1652,Patricia,Harris,patricia.harris.1652@gmail.com,(332) 581-6085,Richmond,VA,South,1971,Female,2025-12-19,Consumer,Silver,Occasional,Yes
1653,Abigail,Lopez,abigail.lopez.1653@icloud.com,(777) 834-3110,Boston,MA,Northeast,1969,Female,2025-12-10,Enterprise,Bronze,Occasional,Yes
1654,Jennifer,Robinson,jennifer.robinson.1654@protonmail.com,(873) 358-9981,Phoenix,AZ,West,1984,Female,2025-02-11,Consumer,Gold,VIP,Yes
1655,Amanda,Walker,amanda.walker.1655@yahoo.com,(999) 644-1202,Phoenix,AZ,West,1973,Female,2025-10-11,Consumer,Bronze,Regular,Yes
1656,Ashley,Lopez,ashley.lopez.1656@protonmail.com,(963) 394-2386,Pittsburgh,PA,Northeast,1965,Female,2023-07-15,Small Business,Silver,Occasional,Yes
1657,Mary,Johnson,mary.johnson.1657@protonmail.com,(941) 964-2103,New York,NY,Northeast,2004,Female,2025-08-13,Consumer,Bronze,Regular,No
1658,Lauren,Anderson,lauren.anderson.1658@outlook.com,(728) 788-9121,Portland,OR,West,1964,Female,2024-03-21,Small Business,Bronze,Occasional,Yes
1659,Jacob,Wright,jacob.wright.1659@yahoo.com,(363) 960-3218,Atlanta,GA,South,1998,Male,2024-11-01,Consumer,Bronze,Regular,Yes
1660,Stephanie,Martinez,stephanie.martinez.1660@icloud.com,(638) 823-2676,Philadelphia,PA,Northeast,1981,Female,2023-03-05,Consumer,Silver,Frequent,Yes
1661,Sophia,Flores,sophia.flores.1661@gmail.com,(287) 685-6971,Atlanta,GA,South,1979,Female,2025-04-03,Consumer,Gold,Occasional,Yes
1662,Donald,Flores,donald.flores.1662@yahoo.com,(206) 517-5061,Charlotte,NC,South,1975,Male,2024-11-13,Small Business,Bronze,Occasional,Yes
1663,Sarah,Davis,sarah.davis.1663@yahoo.com,(614) 299-1208,Milwaukee,WI,Midwest,1975,Female,2024-02-02,Consumer,Bronze,Regular,Yes
1664,Richard,Hernandez,richard.hernandez.1664@gmail.com,(350) 911-6464,Providence,RI,Northeast,1993,Male,2026-03-24,Consumer,Bronze,Regular,Yes
1665,Brian,Hill,brian.hill.1665@outlook.com,(500) 517-5506,Cleveland,OH,Midwest,1947,Male,2025-07-30,Consumer,Bronze,Occasional,Yes
1666,Stephanie,Smith,stephanie.smith.1666@outlook.com,(522) 267-1084,Las Vegas,NV,West,1971,Female,2025-12-30,Consumer,Bronze,Frequent,Yes
1667,Lisa,Jones,lisa.jones.1667@yahoo.com,(291) 694-4914,San Diego,CA,West,1999,Female,2026-02-15,Small Business,Silver,Frequent,No
1668,Amanda,Nguyen,amanda.nguyen.1668@gmail.com,(771) 562-9337,Houston,TX,South,1947,Female,2024-06-07,Consumer,Bronze,Regular,Yes
1669,Megan,Garcia,megan.garcia.1669@protonmail.com,(601) 885-6992,Detroit,MI,Midwest,1962,Female,2024-06-17,Consumer,Silver,Regular,Yes
1670,Nathan,Sanchez,nathan.sanchez.1670@gmail.com,(934) 518-6225,Newark,NJ,Northeast,1945,Male,2024-08-06,Small Business,Bronze,Regular,No
1671,Sarah,Johnson,sarah.johnson.1671@protonmail.com,(224) 897-4424,Seattle,WA,West,1954,Female,2026-01-23,Consumer,Silver,Occasional,Yes
1672,Barbara,Williams,barbara.williams.1672@gmail.com,(875) 655-9751,Miami,FL,South,1988,Female,2025-03-28,Small Business,Bronze,Frequent,Yes
1673,Lisa,Hernandez,lisa.hernandez.1673@protonmail.com,(411) 408-4878,Milwaukee,WI,Midwest,1989,Female,2024-08-01,Consumer,Gold,Regular,Yes
1674,Susan,Brown,susan.brown.1674@gmail.com,(980) 987-8077,Las Vegas,NV,West,2003,Female,2025-10-27,Consumer,Gold,Regular,Yes
1675,George,Scott,george.scott.1675@gmail.com,(753) 940-5622,Atlanta,GA,South,1983,Male,2023-08-29,Consumer,Bronze,Regular,No
1676,Susan,Martinez,susan.martinez.1676@gmail.com,(551) 366-7542,Phoenix,AZ,West,1980,Female,2024-07-18,Consumer,Bronze,Occasional,Yes
1677,Michael,Hill,michael.hill.1677@outlook.com,(815) 681-1114,Chicago,IL,Midwest,1954,Male,2023-11-22,Consumer,Bronze,Occasional,Yes
1678,Matthew,Moore,matthew.moore.1678@outlook.com,(281) 654-2040,Atlanta,GA,South,2003,Male,2023-10-09,Small Business,Silver,Regular,Yes
1679,Jacob,Flores,jacob.flores.1679@icloud.com,(335) 617-3945,Cleveland,OH,Midwest,1996,Male,2025-09-22,Consumer,Bronze,Regular,Yes
1680,Brian,Harris,brian.harris.1680@yahoo.com,(216) 332-7127,Denver,CO,West,1949,Male,2025-02-26,Consumer,Bronze,Regular,Yes
1681,Donald,Smith,donald.smith.1681@icloud.com,(605) 444-8110,Orlando,FL,South,1970,Male,2023-04-17,Consumer,Bronze,Occasional,Yes
1682,Elizabeth,King,elizabeth.king.1682@gmail.com,(211) 421-1717,San Diego,CA,West,1984,Female,2023-01-17,Consumer,Bronze,Regular,Yes
1683,Michael,Thomas,michael.thomas.1683@outlook.com,(985) 671-7078,Columbus,OH,Midwest,1966,Nonbinary,2024-06-21,Consumer,Bronze,Occasional,Yes
1684,Matthew,Anderson,matthew.anderson.1684@gmail.com,(336) 674-6715,San Francisco,CA,West,1990,Male,2026-06-30,Enterprise,Bronze,Regular,Yes
1685,Nathan,Jackson,nathan.jackson.1685@yahoo.com,(492) 965-5612,Indianapolis,IN,Midwest,2005,Male,2026-04-24,Small Business,Platinum,Occasional,Yes
1686,Joseph,Allen,joseph.allen.1686@yahoo.com,(742) 416-5643,Boston,MA,Northeast,1983,Male,2026-01-27,Consumer,Bronze,Regular,Yes
1687,Jason,Perez,jason.perez.1687@protonmail.com,(706) 253-6159,Orlando,FL,South,1954,Male,2025-01-29,Consumer,Bronze,Occasional,Yes
1688,Jessica,Clark,jessica.clark.1688@yahoo.com,(659) 855-3527,Hartford,CT,Northeast,1946,Female,2025-05-16,Small Business,Bronze,Regular,Yes
1689,Anthony,Johnson,anthony.johnson.1689@yahoo.com,(403) 897-1071,Providence,RI,Northeast,1968,Male,2025-10-29,Small Business,Bronze,Occasional,Yes
1690,Megan,Garcia,megan.garcia.1690@yahoo.com,(332) 383-5188,Charlotte,NC,South,1973,Female,2025-12-14,Consumer,Bronze,Regular,Yes
1691,Melissa,Lee,melissa.lee.1691@outlook.com,(299) 896-6240,Houston,TX,South,1991,Female,2024-06-25,Consumer,Bronze,Regular,Yes
1692,Nathan,Nguyen,nathan.nguyen.1692@protonmail.com,(852) 789-9708,Newark,NJ,Northeast,1993,Nonbinary,2023-06-13,Consumer,Gold,Regular,Yes
1693,Nathan,Martin,nathan.martin.1693@outlook.com,(399) 530-9108,Phoenix,AZ,West,2001,Male,2025-03-06,Consumer,Bronze,Occasional,Yes
1694,Donald,Sanchez,donald.sanchez.1694@icloud.com,(685) 948-2453,Atlanta,GA,South,1960,Male,2024-01-16,Consumer,Bronze,VIP,Yes
1695,Mary,Miller,mary.miller.1695@outlook.com,(906) 923-8848,Columbus,OH,Midwest,1960,Female,2025-09-28,Consumer,Bronze,Occasional,Yes
1696,Richard,Torres,richard.torres.1696@outlook.com,(981) 367-7468,Phoenix,AZ,West,2003,Male,2026-02-22,Consumer,Bronze,Occasional,No
1697,Donald,Harris,donald.harris.1697@outlook.com,(429) 938-9764,Columbus,OH,Midwest,1984,Male,2024-04-29,Consumer,Bronze,Frequent,No
1698,Robert,Rodriguez,robert.rodriguez.1698@outlook.com,(433) 979-3870,Nashville,TN,South,1949,Male,2023-01-01,Consumer,Bronze,Regular,Yes
1699,Susan,Martin,susan.martin.1699@icloud.com,(539) 528-2377,Charlotte,NC,South,1945,Female,2026-05-30,Consumer,Bronze,Frequent,Yes
1700,Lisa,Rodriguez,lisa.rodriguez.1700@protonmail.com,(271) 406-4623,Los Angeles,CA,West,1981,Female,2025-06-12,Small Business,Bronze,Regular,Yes
1701,Olivia,Sanchez,olivia.sanchez.1701@outlook.com,(331) 704-8362,Seattle,WA,West,1985,Female,2025-06-04,Consumer,Bronze,Regular,Yes
1702,Jennifer,Clark,jennifer.clark.1702@icloud.com,(203) 412-6922,Los Angeles,CA,West,1991,Female,2024-09-03,Enterprise,Bronze,Regular,Yes
1703,Patricia,Perez,patricia.perez.1703@gmail.com,(855) 684-5874,Columbus,OH,Midwest,1985,Female,2023-10-05,Consumer,Silver,Occasional,Yes
1704,Emily,Moore,emily.moore.1704@icloud.com,(341) 580-1039,Hartford,CT,Northeast,1955,Female,2025-11-02,Consumer,Silver,Regular,Yes
1705,Barbara,Smith,barbara.smith.1705@icloud.com,(468) 621-2162,Seattle,WA,West,1987,Female,2025-11-07,Consumer,Bronze,VIP,Yes
1706,Lisa,Hill,lisa.hill.1706@icloud.com,(966) 788-9874,Dallas,TX,South,1989,Female,2026-04-17,Consumer,Gold,Frequent,Yes
1707,George,Jones,george.jones.1707@yahoo.com,(811) 919-4400,Orlando,FL,South,1997,Male,2024-10-07,Consumer,Silver,Occasional,Yes
1708,Emma,Ramirez,emma.ramirez.1708@gmail.com,(333) 303-3571,Nashville,TN,South,1961,Female,2026-04-24,Consumer,Bronze,Frequent,Yes
1709,Nathan,Wright,nathan.wright.1709@yahoo.com,(433) 457-1266,San Diego,CA,West,1984,Male,2024-11-05,Consumer,Gold,Occasional,Yes
1710,Rachel,Lewis,rachel.lewis.1710@yahoo.com,(709) 507-3828,Nashville,TN,South,1978,Female,2026-04-26,Consumer,Bronze,Regular,Yes
1711,William,Perez,william.perez.1711@protonmail.com,(738) 344-3109,Richmond,VA,South,1999,Male,2023-05-12,Small Business,Silver,Regular,Yes
1712,Kevin,Walker,kevin.walker.1712@outlook.com,(914) 940-5184,Pittsburgh,PA,Northeast,1989,Male,2025-02-26,Consumer,Bronze,Occasional,Yes
1713,Karen,Robinson,karen.robinson.1713@icloud.com,(838) 475-7337,Indianapolis,IN,Midwest,1977,Female,2024-10-26,Consumer,Silver,Regular,Yes
