CustomerID,FirstName,LastName,Email,Phone,City,State,Region,BirthYear,Gender,JoinDate,CustomerSegment,LoyaltyTier,ShoppingProfile,IsActive
1385,Emily,Garcia,emily.garcia.1385@gmail.com,(987) 689-3264,Nashville,TN,South,1990,Female,2025-06-08,Consumer,Bronze,Occasional,Yes
1386,Lauren,Young,lauren.young.1386@yahoo.com,(631) 982-8878,Seattle,WA,West,1994,Female,2025-11-18,Consumer,Bronze,Regular,Yes
1387,Anthony,Johnson,anthony.johnson.1387@gmail.com,(711) 555-8924,Orlando,FL,South,1966,Male,2024-11-06,Consumer,Bronze,Regular,Yes
1388,Betty,Clark,betty.clark.1388@gmail.com,(694) 432-5703,Pittsburgh,PA,Northeast,1983,Female,2023-06-24,Consumer,Bronze,Frequent,Yes
1389,Richard,Scott,richard.scott.1389@icloud.com,(844) 297-7531,Boston,MA,Northeast,1991,Male,2026-03-14,Consumer,Silver,Occasional,Yes
1390,Nicole,Lewis,nicole.lewis.1390@protonmail.com,(374) 369-5011,Detroit,MI,Midwest,1998,Female,2025-01-23,Small Business,Bronze,Frequent,Yes
1391,Mark,Harris,mark.harris.1391@yahoo.com,(509) 880-7636,Indianapolis,IN,Midwest,1947,Male,2025-02-13,Consumer,Bronze,Frequent,Yes
1392,Robert,Thompson,robert.thompson.1392@protonmail.com,(981) 249-2087,Milwaukee,WI,Midwest,2002,Male,2024-10-20,Consumer,Bronze,Regular,No
1393,Lisa,Williams,lisa.williams.1393@outlook.com,(519) 303-3900,Charlotte,NC,South,1970,Female,2024-12-21,Consumer,Silver,Occasional,Yes
1394,Brandon,Lopez,brandon.lopez.1394@gmail.com,(923) 927-3167,Miami,FL,South,1995,Male,2023-03-19,Consumer,Bronze,Regular,No
1395,Sarah,Brown,sarah.brown.1395@protonmail.com,(992) 219-7534,Atlanta,GA,South,1965,Female,2024-08-19,Consumer,Silver,Frequent,Yes
1396,Abigail,Hernandez,abigail.hernandez.1396@gmail.com,(883) 754-5054,Seattle,WA,West,1967,Female,2026-04-03,Consumer,Bronze,Occasional,Yes
1397,Brian,Thomas,brian.thomas.1397@gmail.com,(317) 911-5872,Portland,OR,West,1992,Male,2023-08-17,Small Business,Silver,Frequent,Yes
1398,David,Robinson,david.robinson.1398@icloud.com,(846) 708-8159,Atlanta,GA,South,2002,Male,2024-12-05,Consumer,Bronze,Occasional,Yes
1399,George,Lewis,george.lewis.1399@protonmail.com,(541) 579-2794,Milwaukee,WI,Midwest,1967,Male,2024-02-29,Consumer,Gold,Regular,Yes
1400,Christopher,Davis,christopher.davis.1400@outlook.com,(339) 890-4284,Dallas,TX,South,1985,Male,2024-07-13,Consumer,Gold,Regular,Yes
1401,Rachel,Flores,rachel.flores.1401@outlook.com,(321) 760-9638,Miami,FL,South,1977,Female,2023-01-26,Consumer,Bronze,Regular,Yes
1402,Jacob,Miller,jacob.miller.1402@outlook.com,(450) 946-4576,Los Angeles,CA,West,1955,Male,2024-12-07,Consumer,Silver,Regular,Yes
1403,Christina,Torres,christina.torres.1403@yahoo.com,(345) 596-4119,Milwaukee,WI,Midwest,1996,Female,2025-05-03,Small Business,Gold,Frequent,Yes
1404,Karen,Martin,karen.martin.1404@yahoo.com,(948) 481-9081,Las Vegas,NV,West,1986,Female,2024-01-14,Consumer,Silver,Regular,Yes
1405,Rachel,Rodriguez,rachel.rodriguez.1405@yahoo.com,(615) 234-9385,San Diego,CA,West,1945,Female,2026-01-26,Small Business,Bronze,Frequent,Yes
1406,Justin,Martinez,justin.martinez.1406@protonmail.com,(323) 491-9416,Las Vegas,NV,West,1979,Male,2026-02-20,Consumer,Silver,Frequent,Yes
1407,John,Gonzalez,john.gonzalez.1407@yahoo.com,(638) 606-8378,San Francisco,CA,West,2003,Prefer not to say,2024-02-28,Consumer,Bronze,Occasional,Yes
1408,Jacob,Gonzalez,jacob.gonzalez.1408@outlook.com,(737) 622-6436,Seattle,WA,West,1993,Male,2024-04-06,Consumer,Bronze,Regular,Yes
1409,John,Johnson,john.johnson.1409@protonmail.com,(238) 974-9558,Newark,NJ,Northeast,1946,Male,2026-07-25,Consumer,Silver,Occasional,Yes
1410,Patricia,Anderson,patricia.anderson.1410@yahoo.com,(787) 361-3296,Los Angeles,CA,West,1952,Female,2026-08-17,Consumer,Silver,Regular,Yes
1411,Jennifer,Flores,jennifer.flores.1411@icloud.com,(873) 371-8459,Las Vegas,NV,West,1957,Female,2025-02-01,Consumer,Bronze,Occasional,Yes
1412,Sarah,Hill,sarah.hill.1412@gmail.com,(485) 950-9430,Indianapolis,IN,Midwest,1984,Female,2025-03-03,Small Business,Silver,Regular,Yes
1413,Susan,Thomas,susan.thomas.1413@outlook.com,(602) 633-2971,Providence,RI,Northeast,1967,Female,2025-06-05,Consumer,Bronze,Frequent,Yes
1414,Karen,Jones,karen.jones.1414@yahoo.com,(572) 329-4938,Hartford,CT,Northeast,1945,Female,2025-09-10,Consumer,Silver,Regular,No
1415,Rebecca,Wilson,rebecca.wilson.1415@gmail.com,(648) 272-2990,Dallas,TX,South,1985,Female,2024-07-26,Consumer,Bronze,Frequent,Yes
1416,Jennifer,Wright,jennifer.wright.1416@gmail.com,(768) 346-9360,Detroit,MI,Midwest,1955,Female,2023-10-04,Consumer,Silver,Frequent,Yes
1417,Stephanie,Young,stephanie.young.1417@outlook.com,(773) 367-8714,San Francisco,CA,West,1945,Female,2023-04-04,Small Business,Bronze,Regular,Yes
1418,Jacob,Anderson,jacob.anderson.1418@yahoo.com,(259) 299-6096,New York,NY,Northeast,1989,Male,2025-10-20,Consumer,Silver,Occasional,Yes
1419,Joseph,Moore,joseph.moore.1419@outlook.com,(432) 328-9493,Nashville,TN,South,1992,Male,2023-08-31,Small Business,Bronze,Occasional,Yes
1420,William,Harris,william.harris.1420@outlook.com,(473) 595-6612,San Francisco,CA,West,2004,Male,2025-06-17,Consumer,Platinum,Regular,Yes
1421,Amanda,Davis,amanda.davis.1421@yahoo.com,(726) 496-7505,Portland,OR,West,2005,Female,2026-03-31,Consumer,Bronze,Regular,Yes
1422,Susan,Torres,susan.torres.1422@outlook.com,(722) 752-3729,Indianapolis,IN,Midwest,1963,Female,2024-12-29,Small Business,Bronze,Occasional,No
1423,Brandon,Rodriguez,brandon.rodriguez.1423@protonmail.com,(631) 328-1090,Dallas,TX,South,1969,Male,2025-04-02,Consumer,Bronze,Regular,Yes
1424,William,Hill,william.hill.1424@icloud.com,(981) 361-6483,Pittsburgh,PA,Northeast,1961,Male,2024-08-25,Small Business,Bronze,Regular,Yes
1425,Sandra,Perez,sandra.perez.1425@protonmail.com,(386) 455-7701,Charlotte,NC,South,1995,Female,2025-08-13,Consumer,Gold,Occasional,Yes
1426,Jessica,Scott,jessica.scott.1426@yahoo.com,(201) 801-6697,New York,NY,Northeast,1962,Female,2024-04-22,Consumer,Gold,Frequent,Yes
1427,Jacob,Ramirez,jacob.ramirez.1427@yahoo.com,(738) 263-3318,Dallas,TX,South,1983,Male,2025-08-10,Consumer,Bronze,Occasional,Yes
1428,Edward,Perez,edward.perez.1428@icloud.com,(357) 496-9690,Newark,NJ,Northeast,1954,Male,2024-05-20,Consumer,Gold,Frequent,Yes
1429,Lauren,Hill,lauren.hill.1429@gmail.com,(853) 694-3350,Minneapolis,MN,Midwest,1965,Female,2025-06-09,Consumer,Bronze,Occasional,Yes
1430,Melissa,Clark,melissa.clark.1430@outlook.com,(218) 967-7324,Charlotte,NC,South,1989,Female,2025-10-13,Consumer,Bronze,Occasional,Yes
1431,Thomas,Lopez,thomas.lopez.1431@outlook.com,(530) 524-5328,Newark,NJ,Northeast,1962,Male,2023-09-08,Enterprise,Gold,Regular,Yes
1432,Paul,Martinez,paul.martinez.1432@yahoo.com,(702) 594-1270,Nashville,TN,South,1952,Male,2025-07-22,Consumer,Bronze,Occasional,Yes
1433,James,Robinson,james.robinson.1433@gmail.com,(832) 819-6823,Richmond,VA,South,1953,Male,2023-02-11,Consumer,Bronze,Occasional,Yes
1434,Steven,Anderson,steven.anderson.1434@protonmail.com,(510) 955-3471,Chicago,IL,Midwest,1968,Male,2025-05-20,Consumer,Bronze,Occasional,Yes
1435,Karen,Scott,karen.scott.1435@outlook.com,(564) 208-1082,Providence,RI,Northeast,1996,Female,2026-06-18,Small Business,Bronze,Regular,Yes
1436,Richard,Hernandez,richard.hernandez.1436@icloud.com,(301) 290-4408,San Francisco,CA,West,1960,Male,2023-01-12,Consumer,Silver,Frequent,Yes
1437,Edward,Scott,edward.scott.1437@yahoo.com,(789) 260-2921,Miami,FL,South,1971,Male,2023-07-06,Consumer,Bronze,VIP,Yes
1438,Lisa,King,lisa.king.1438@gmail.com,(465) 409-6708,Cleveland,OH,Midwest,1991,Female,2025-09-18,Consumer,Bronze,Frequent,Yes
1439,Charles,Torres,charles.torres.1439@icloud.com,(668) 650-4234,San Diego,CA,West,1960,Male,2026-02-02,Consumer,Silver,Occasional,Yes
1440,Nancy,Garcia,nancy.garcia.1440@gmail.com,(281) 586-8883,Houston,TX,South,1952,Female,2024-02-05,Consumer,Bronze,Occasional,Yes
1441,Olivia,Wright,olivia.wright.1441@icloud.com,(519) 493-1469,Boston,MA,Northeast,1994,Female,2024-01-19,Small Business,Silver,Regular,Yes
1442,Anthony,Moore,anthony.moore.1442@gmail.com,(368) 739-2476,Atlanta,GA,South,1989,Male,2023-07-19,Consumer,Silver,Occasional,Yes
1443,Daniel,Flores,daniel.flores.1443@protonmail.com,(443) 876-4027,Pittsburgh,PA,Northeast,1978,Male,2025-06-02,Small Business,Bronze,Regular,Yes
1444,Ashley,Sanchez,ashley.sanchez.1444@icloud.com,(734) 581-3130,Detroit,MI,Midwest,1988,Female,2023-03-27,Small Business,Bronze,Regular,Yes
1445,Edward,Young,edward.young.1445@yahoo.com,(600) 379-5366,Boston,MA,Northeast,1983,Nonbinary,2023-11-25,Consumer,Bronze,Occasional,Yes
1446,Lisa,Nguyen,lisa.nguyen.1446@yahoo.com,(240) 705-9478,Milwaukee,WI,Midwest,1956,Female,2024-12-05,Consumer,Bronze,Regular,No
1447,Rebecca,Miller,rebecca.miller.1447@yahoo.com,(604) 266-1725,Hartford,CT,Northeast,1965,Female,2025-03-08,Small Business,Bronze,VIP,Yes
1448,Nicole,Garcia,nicole.garcia.1448@protonmail.com,(772) 741-6954,Orlando,FL,South,1997,Female,2025-01-28,Consumer,Gold,VIP,Yes
1449,Sophia,Ramirez,sophia.ramirez.1449@outlook.com,(509) 489-9585,Buffalo,NY,Northeast,1971,Female,2026-06-21,Consumer,Silver,Occasional,Yes
1450,Emma,Lopez,emma.lopez.1450@icloud.com,(664) 715-5770,Charlotte,NC,South,1976,Female,2023-01-10,Consumer,Bronze,Regular,Yes
1451,Kevin,Torres,kevin.torres.1451@outlook.com,(241) 634-7828,Minneapolis,MN,Midwest,1979,Male,2023-08-16,Enterprise,Silver,Frequent,No
1452,Sarah,Anderson,sarah.anderson.1452@protonmail.com,(239) 751-9722,Providence,RI,Northeast,1975,Female,2025-07-07,Small Business,Silver,Occasional,Yes
1453,James,Garcia,james.garcia.1453@gmail.com,(598) 249-2312,Columbus,OH,Midwest,1949,Male,2023-06-06,Consumer,Bronze,Occasional,Yes
1454,Olivia,Clark,olivia.clark.1454@icloud.com,(867) 226-6986,Richmond,VA,South,1989,Female,2025-04-18,Consumer,Silver,Frequent,No
1455,Daniel,Moore,daniel.moore.1455@icloud.com,(412) 967-8156,Las Vegas,NV,West,1986,Male,2024-03-27,Consumer,Bronze,Occasional,No
1456,Ryan,Moore,ryan.moore.1456@icloud.com,(346) 316-5831,San Diego,CA,West,1963,Male,2023-06-02,Small Business,Gold,Occasional,Yes
1457,Justin,Clark,justin.clark.1457@protonmail.com,(352) 407-7040,Charlotte,NC,South,1981,Male,2023-07-09,Consumer,Gold,Occasional,Yes
1458,Melissa,Thomas,melissa.thomas.1458@protonmail.com,(562) 495-4178,Phoenix,AZ,West,1967,Female,2023-08-25,Consumer,Gold,Occasional,Yes
1459,Nicole,Thomas,nicole.thomas.1459@protonmail.com,(590) 691-1625,Boston,MA,Northeast,1982,Female,2024-01-19,Consumer,Silver,Occasional,Yes
1460,James,Anderson,james.anderson.1460@outlook.com,(653) 235-4884,Charlotte,NC,South,1971,Male,2025-01-30,Consumer,Silver,Regular,No
1461,David,White,david.white.1461@gmail.com,(477) 690-9218,Philadelphia,PA,Northeast,1971,Male,2025-07-10,Consumer,Bronze,VIP,Yes
1462,Rachel,Taylor,rachel.taylor.1462@icloud.com,(491) 374-7749,Philadelphia,PA,Northeast,1952,Female,2023-07-20,Small Business,Gold,Occasional,Yes
1463,James,Martinez,james.martinez.1463@icloud.com,(855) 394-8988,Nashville,TN,South,1966,Male,2023-03-02,Consumer,Bronze,Frequent,Yes
1464,Lisa,Walker,lisa.walker.1464@yahoo.com,(441) 780-2953,Phoenix,AZ,West,1965,Female,2024-04-29,Consumer,Bronze,Regular,Yes
1465,Lisa,Robinson,lisa.robinson.1465@gmail.com,(913) 481-9132,Nashville,TN,South,1998,Female,2024-03-08,Consumer,Silver,Occasional,Yes
1466,Susan,Clark,susan.clark.1466@yahoo.com,(935) 576-9797,Seattle,WA,West,1954,Female,2023-10-22,Small Business,Bronze,Frequent,No
1467,Lauren,Thomas,lauren.thomas.1467@icloud.com,(696) 244-9482,Detroit,MI,Midwest,1988,Female,2023-10-25,Small Business,Silver,Regular,Yes
1468,Michael,Jones,michael.jones.1468@outlook.com,(585) 335-5227,Las Vegas,NV,West,1987,Male,2026-06-10,Consumer,Bronze,Frequent,Yes
1469,Amanda,Smith,amanda.smith.1469@gmail.com,(898) 323-5589,Houston,TX,South,1958,Female,2024-02-06,Enterprise,Silver,Occasional,Yes
1470,Jason,Nguyen,jason.nguyen.1470@yahoo.com,(927) 821-9803,Boston,MA,Northeast,1967,Male,2024-12-14,Consumer,Gold,Regular,Yes
1471,Brian,Williams,brian.williams.1471@yahoo.com,(763) 510-4941,Dallas,TX,South,1972,Male,2026-06-11,Consumer,Bronze,Occasional,Yes
1472,Edward,Rodriguez,edward.rodriguez.1472@icloud.com,(360) 403-3611,Las Vegas,NV,West,1988,Male,2024-08-08,Enterprise,Gold,Frequent,Yes
1473,James,Taylor,james.taylor.1473@yahoo.com,(433) 220-1535,Hartford,CT,Northeast,1981,Male,2023-11-22,Consumer,Silver,Regular,Yes
1474,George,Wilson,george.wilson.1474@protonmail.com,(298) 988-2083,Dallas,TX,South,1983,Male,2023-01-19,Small Business,Bronze,Frequent,Yes
1475,Robert,Anderson,robert.anderson.1475@protonmail.com,(468) 715-9302,Miami,FL,South,1952,Male,2025-02-11,Consumer,Gold,VIP,Yes
1476,Ashley,Brown,ashley.brown.1476@protonmail.com,(671) 765-1323,Philadelphia,PA,Northeast,1995,Female,2023-04-11,Small Business,Bronze,Frequent,Yes
1477,Andrew,Taylor,andrew.taylor.1477@protonmail.com,(239) 670-2375,Miami,FL,South,1951,Male,2024-10-09,Consumer,Silver,Frequent,Yes
1478,Christina,Lewis,christina.lewis.1478@outlook.com,(751) 382-3525,Atlanta,GA,South,1968,Female,2024-05-15,Consumer,Bronze,Regular,Yes
1479,Barbara,Garcia,barbara.garcia.1479@icloud.com,(947) 400-1168,Richmond,VA,South,1958,Female,2024-12-07,Small Business,Platinum,Regular,Yes
1480,Abigail,Jackson,abigail.jackson.1480@icloud.com,(587) 636-2738,Milwaukee,WI,Midwest,1965,Female,2023-04-09,Consumer,Bronze,Occasional,Yes
1481,Nancy,Martin,nancy.martin.1481@protonmail.com,(244) 338-6534,Atlanta,GA,South,1987,Female,2025-11-04,Consumer,Silver,Regular,Yes
1482,Richard,Thomas,richard.thomas.1482@outlook.com,(662) 261-2795,Cleveland,OH,Midwest,1980,Male,2025-07-18,Consumer,Bronze,Regular,Yes
1483,Emma,Miller,emma.miller.1483@gmail.com,(638) 510-1447,Richmond,VA,South,1957,Female,2024-04-20,Consumer,Silver,Regular,Yes
1484,Rebecca,Wilson,rebecca.wilson.1484@protonmail.com,(752) 222-3621,San Francisco,CA,West,1956,Female,2023-12-29,Enterprise,Silver,Frequent,Yes
1485,Elizabeth,Torres,elizabeth.torres.1485@gmail.com,(757) 669-6412,San Diego,CA,West,1971,Female,2025-04-04,Small Business,Gold,Frequent,Yes
1486,Joseph,White,joseph.white.1486@protonmail.com,(934) 239-5861,Dallas,TX,South,2003,Male,2025-05-27,Consumer,Bronze,Regular,Yes
1487,Mary,Robinson,mary.robinson.1487@icloud.com,(408) 548-8410,Miami,FL,South,1951,Female,2023-04-26,Small Business,Bronze,Regular,Yes
1488,Nancy,Torres,nancy.torres.1488@protonmail.com,(803) 948-2366,Phoenix,AZ,West,1996,Female,2026-08-05,Consumer,Bronze,Regular,Yes
1489,Margaret,Moore,margaret.moore.1489@yahoo.com,(807) 671-7644,Nashville,TN,South,1961,Female,2026-06-13,Consumer,Silver,Occasional,Yes
1490,Abigail,Martinez,abigail.martinez.1490@yahoo.com,(578) 803-4112,Orlando,FL,South,1970,Female,2024-05-05,Small Business,Silver,Regular,Yes
1491,Christopher,Johnson,christopher.johnson.1491@icloud.com,(894) 361-8611,Nashville,TN,South,1947,Male,2024-11-04,Consumer,Bronze,Regular,Yes
1492,Nathan,Sanchez,nathan.sanchez.1492@gmail.com,(668) 780-4240,Seattle,WA,West,1969,Male,2025-10-25,Enterprise,Bronze,Occasional,Yes
1493,Melissa,Miller,melissa.miller.1493@outlook.com,(463) 611-2209,Las Vegas,NV,West,1978,Female,2023-06-28,Consumer,Silver,Regular,Yes
1494,Jacob,Flores,jacob.flores.1494@gmail.com,(469) 685-1969,Portland,OR,West,1997,Male,2023-01-20,Small Business,Bronze,Occasional,Yes
1495,Olivia,Scott,olivia.scott.1495@outlook.com,(339) 530-1317,St. Louis,MO,Midwest,1947,Female,2023-08-21,Consumer,Silver,Occasional,Yes
1496,Anthony,Miller,anthony.miller.1496@outlook.com,(566) 728-8925,Las Vegas,NV,West,1956,Male,2024-03-18,Small Business,Bronze,Occasional,Yes
1497,Olivia,Ramirez,olivia.ramirez.1497@yahoo.com,(218) 863-7955,Los Angeles,CA,West,1997,Female,2023-08-27,Consumer,Bronze,VIP,Yes
1498,Nicole,Perez,nicole.perez.1498@icloud.com,(231) 306-6817,Detroit,MI,Midwest,2004,Nonbinary,2024-05-12,Consumer,Bronze,Regular,No
1499,Melissa,Jones,melissa.jones.1499@outlook.com,(928) 839-4133,Dallas,TX,South,1979,Female,2023-09-21,Consumer,Bronze,Occasional,Yes
1500,Margaret,Jones,margaret.jones.1500@icloud.com,(871) 616-6582,Minneapolis,MN,Midwest,1992,Female,2026-03-12,Consumer,Silver,Regular,Yes
1501,Megan,Jones,megan.jones.1501@outlook.com,(814) 795-6328,Orlando,FL,South,1996,Female,2024-10-28,Small Business,Silver,Frequent,Yes
1502,Michael,Robinson,michael.robinson.1502@outlook.com,(798) 876-4175,Los Angeles,CA,West,1989,Male,2024-07-04,Consumer,Bronze,Occasional,Yes
1503,Elizabeth,Brown,elizabeth.brown.1503@gmail.com,(451) 749-8629,Buffalo,NY,Northeast,1973,Female,2025-04-04,Consumer,Bronze,Frequent,Yes
1504,Betty,Martin,betty.martin.1504@gmail.com,(938) 620-8187,Philadelphia,PA,Northeast,1999,Female,2025-06-12,Consumer,Bronze,Frequent,Yes
1505,Joshua,Ramirez,joshua.ramirez.1505@yahoo.com,(395) 620-3842,Detroit,MI,Midwest,1948,Male,2026-05-04,Consumer,Silver,Occasional,Yes
1506,Joshua,Robinson,joshua.robinson.1506@gmail.com,(563) 260-7464,Las Vegas,NV,West,1956,Male,2023-06-10,Small Business,Bronze,Occasional,Yes
1507,Nancy,Harris,nancy.harris.1507@gmail.com,(625) 455-8809,Houston,TX,South,2003,Female,2025-06-12,Consumer,Bronze,Frequent,Yes
1508,Ryan,Jones,ryan.jones.1508@protonmail.com,(975) 956-8087,Orlando,FL,South,1990,Male,2025-01-05,Consumer,Silver,Regular,Yes
1509,Brian,Robinson,brian.robinson.1509@yahoo.com,(209) 238-6675,Las Vegas,NV,West,1958,Male,2026-06-27,Enterprise,Silver,Regular,Yes
1510,John,Smith,john.smith.1510@gmail.com,(637) 980-8594,Indianapolis,IN,Midwest,1958,Male,2024-07-13,Small Business,Silver,Regular,Yes
1511,Rachel,Allen,rachel.allen.1511@icloud.com,(720) 398-3147,Milwaukee,WI,Midwest,1977,Female,2024-01-25,Small Business,Silver,Occasional,Yes
1512,Sarah,Thomas,sarah.thomas.1512@gmail.com,(233) 579-5756,Pittsburgh,PA,Northeast,1998,Female,2025-12-06,Small Business,Bronze,Frequent,Yes
1513,Nicole,Miller,nicole.miller.1513@icloud.com,(624) 565-8328,Newark,NJ,Northeast,2004,Female,2023-01-10,Consumer,Silver,Frequent,Yes
1514,Michael,Moore,michael.moore.1514@yahoo.com,(932) 349-6499,Houston,TX,South,1955,Male,2026-07-06,Consumer,Bronze,Regular,Yes
1515,Melissa,Williams,melissa.williams.1515@gmail.com,(882) 763-1193,San Diego,CA,West,1973,Female,2024-09-02,Consumer,Platinum,Occasional,Yes
1516,Amanda,Martinez,amanda.martinez.1516@gmail.com,(726) 614-9641,Miami,FL,South,1960,Female,2024-10-08,Consumer,Silver,Frequent,Yes
1517,Joshua,White,joshua.white.1517@protonmail.com,(928) 502-8160,Orlando,FL,South,1974,Male,2026-05-01,Small Business,Bronze,Occasional,Yes
1518,Melissa,Anderson,melissa.anderson.1518@yahoo.com,(976) 885-8866,Chicago,IL,Midwest,1958,Female,2025-02-25,Consumer,Bronze,Occasional,Yes
1519,Nicole,Anderson,nicole.anderson.1519@icloud.com,(539) 490-2291,Houston,TX,South,1983,Female,2026-01-01,Consumer,Bronze,Occasional,Yes
1520,Amanda,Smith,amanda.smith.1520@protonmail.com,(573) 536-1448,Houston,TX,South,1993,Female,2025-10-22,Small Business,Silver,Occasional,Yes
1521,James,Lopez,james.lopez.1521@icloud.com,(411) 783-1925,Boston,MA,Northeast,1990,Male,2024-08-18,Consumer,Silver,VIP,Yes
1522,Robert,Davis,robert.davis.1522@outlook.com,(918) 524-7958,Dallas,TX,South,1963,Male,2026-06-03,Enterprise,Bronze,Occasional,Yes
1523,Jennifer,Nguyen,jennifer.nguyen.1523@protonmail.com,(980) 842-5887,Atlanta,GA,South,1991,Female,2023-10-13,Consumer,Silver,Frequent,Yes
1524,James,Young,james.young.1524@protonmail.com,(570) 857-7791,Charlotte,NC,South,1981,Male,2026-05-29,Small Business,Bronze,Frequent,Yes
1525,Charles,Taylor,charles.taylor.1525@yahoo.com,(737) 441-9952,Cleveland,OH,Midwest,1988,Male,2023-11-15,Consumer,Bronze,Regular,Yes
1526,Nathan,Martin,nathan.martin.1526@outlook.com,(900) 588-2816,Boston,MA,Northeast,1964,Male,2024-11-23,Consumer,Gold,Frequent,Yes
1527,Michael,White,michael.white.1527@yahoo.com,(312) 612-9252,Miami,FL,South,1966,Male,2026-06-11,Consumer,Bronze,Regular,Yes
1528,Linda,Lopez,linda.lopez.1528@gmail.com,(947) 875-4759,San Francisco,CA,West,1976,Female,2024-02-20,Consumer,Gold,Occasional,Yes
1529,Donald,Lopez,donald.lopez.1529@icloud.com,(365) 976-6879,Atlanta,GA,South,1963,Male,2025-08-24,Consumer,Silver,Regular,Yes
1530,Jennifer,Wright,jennifer.wright.1530@yahoo.com,(825) 474-5998,Seattle,WA,West,2001,Female,2024-05-06,Consumer,Silver,Occasional,Yes
1531,Nicole,Hill,nicole.hill.1531@gmail.com,(977) 904-8824,Charlotte,NC,South,1999,Female,2024-02-13,Enterprise,Silver,Regular,Yes
1532,Jason,Thompson,jason.thompson.1532@outlook.com,(304) 452-8252,Las Vegas,NV,West,1967,Male,2023-11-07,Enterprise,Bronze,Occasional,Yes
1533,Linda,Lewis,linda.lewis.1533@protonmail.com,(716) 994-8981,Dallas,TX,South,1953,Female,2024-06-02,Consumer,Bronze,Occasional,Yes
1534,Stephanie,Walker,stephanie.walker.1534@outlook.com,(798) 622-4084,Minneapolis,MN,Midwest,1969,Female,2025-07-29,Consumer,Bronze,Regular,Yes
1535,Barbara,Torres,barbara.torres.1535@gmail.com,(357) 527-3413,Columbus,OH,Midwest,1977,Female,2025-07-05,Consumer,Platinum,Occasional,Yes
1536,George,Thomas,george.thomas.1536@yahoo.com,(588) 930-8204,Minneapolis,MN,Midwest,1984,Male,2023-11-25,Consumer,Bronze,Regular,Yes
1537,Steven,Jackson,steven.jackson.1537@icloud.com,(235) 963-7940,Portland,OR,West,1975,Male,2025-03-12,Consumer,Bronze,Regular,Yes
1538,Sandra,Robinson,sandra.robinson.1538@gmail.com,(608) 597-5618,Boston,MA,Northeast,1966,Female,2023-08-11,Consumer,Bronze,Frequent,Yes
1539,Karen,Robinson,karen.robinson.1539@gmail.com,(482) 851-4065,Houston,TX,South,1975,Female,2024-08-03,Small Business,Bronze,Occasional,Yes
1540,Amanda,Jackson,amanda.jackson.1540@outlook.com,(465) 302-5414,Atlanta,GA,South,1963,Female,2024-01-15,Consumer,Silver,Occasional,Yes
1541,Nathan,Wilson,nathan.wilson.1541@icloud.com,(899) 591-2390,Columbus,OH,Midwest,1999,Male,2023-11-20,Small Business,Silver,Regular,Yes
1542,Ryan,Allen,ryan.allen.1542@icloud.com,(371) 272-3878,Chicago,IL,Midwest,1968,Male,2024-09-27,Consumer,Bronze,Frequent,Yes
1543,Daniel,Garcia,daniel.garcia.1543@protonmail.com,(820) 473-6557,Chicago,IL,Midwest,1954,Male,2024-08-31,Small Business,Silver,Frequent,Yes
1544,Emily,Flores,emily.flores.1544@icloud.com,(939) 247-6193,Nashville,TN,South,1956,Female,2024-08-22,Small Business,Silver,VIP,Yes
1545,David,Lewis,david.lewis.1545@outlook.com,(690) 528-6889,San Diego,CA,West,1966,Male,2023-06-16,Consumer,Gold,Frequent,Yes
1546,Mary,Scott,mary.scott.1546@yahoo.com,(267) 843-8920,Columbus,OH,Midwest,1999,Female,2024-07-26,Consumer,Bronze,Occasional,Yes
1547,Margaret,Gonzalez,margaret.gonzalez.1547@protonmail.com,(680) 991-5710,Charlotte,NC,South,1962,Female,2023-07-19,Consumer,Bronze,Regular,Yes
1548,Anthony,Gonzalez,anthony.gonzalez.1548@protonmail.com,(539) 645-7754,Phoenix,AZ,West,1947,Male,2024-09-12,Consumer,Bronze,Occasional,Yes
1549,Nancy,Allen,nancy.allen.1549@yahoo.com,(984) 565-7952,Hartford,CT,Northeast,1998,Female,2025-04-19,Consumer,Bronze,Regular,Yes
1550,Thomas,Taylor,thomas.taylor.1550@yahoo.com,(328) 910-8354,San Diego,CA,West,1972,Male,2026-07-14,Small Business,Gold,Occasional,Yes
1551,Anthony,Lee,anthony.lee.1551@icloud.com,(817) 875-2777,Phoenix,AZ,West,1975,Male,2024-08-17,Consumer,Bronze,Regular,Yes
1552,Nathan,White,nathan.white.1552@icloud.com,(666) 503-5647,San Diego,CA,West,2000,Male,2025-08-22,Consumer,Bronze,Frequent,Yes
1553,Jason,Lee,jason.lee.1553@outlook.com,(930) 588-5451,Hartford,CT,Northeast,1968,Male,2026-03-03,Consumer,Silver,Occasional,Yes
1554,Paul,Lee,paul.lee.1554@outlook.com,(325) 703-7306,Minneapolis,MN,Midwest,1998,Male,2023-06-09,Consumer,Platinum,VIP,Yes
1555,Amanda,Smith,amanda.smith.1555@protonmail.com,(447) 346-2347,Orlando,FL,South,1969,Female,2023-05-06,Consumer,Bronze,Occasional,Yes
1556,Daniel,Taylor,daniel.taylor.1556@protonmail.com,(270) 390-9678,Charlotte,NC,South,1951,Male,2026-01-07,Consumer,Gold,Regular,No
1557,Richard,Nguyen,richard.nguyen.1557@protonmail.com,(998) 374-3061,Buffalo,NY,Northeast,1987,Male,2023-12-19,Small Business,Bronze,Regular,Yes
